Date,Time,StoreID,CustomerID,OrderID,Product Name,Size,Crust
2024-12-05,02:56:32,60,1,2,Cheese,small,stuffed crust
2024-12-05,02:56:32,60,1,2,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,60,1,2,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,60,1,2,Veggie,large,thick
2024-12-05,02:56:32,60,1,2,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,60,2,0,Margherita,medium,thick
2024-12-05,02:56:32,60,2,0,Pepperoni,small,thick
2024-12-05,02:56:32,60,2,0,BBQ Chicken,medium,thick
2024-12-05,02:56:32,60,2,1,Supreme,small,thick
2024-12-05,02:56:32,60,2,1,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,60,2,1,Veggie,large,thick
2024-12-05,02:56:32,60,2,2,Meat Lovers,large,stuffed crust
2024-12-05,02:56:32,60,2,2,Hawaiian,small,thick
2024-12-05,02:56:32,60,2,2,Hawaiian,large,thick
2024-12-05,02:56:32,60,3,0,Cheese,small,thin
2024-12-05,02:56:32,60,3,0,Margherita,medium,stuffed crust
2024-12-05,02:56:32,60,3,1,Margherita,medium,thin
2024-12-05,02:56:32,60,3,1,Hawaiian,medium,stuffed crust
2024-12-05,02:56:32,60,3,1,Veggie,medium,thick
2024-12-05,02:56:32,60,3,2,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,60,3,2,Meat Lovers,medium,thin
2024-12-05,02:56:32,60,3,2,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,60,3,2,Meat Lovers,large,thin
2024-12-05,02:56:32,60,3,2,BBQ Chicken,large,thick
2024-12-05,02:56:32,60,4,0,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,60,4,0,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,60,4,0,BBQ Chicken,medium,thin
2024-12-05,02:56:32,60,4,1,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,60,4,2,Veggie,small,thin
2024-12-05,02:56:32,60,4,2,Meat Lovers,small,thick
2024-12-05,02:56:32,60,4,2,Supreme,medium,thick
2024-12-05,02:56:32,60,4,2,Margherita,small,thin
2024-12-05,02:56:32,60,5,0,Hawaiian,large,thin
2024-12-05,02:56:32,60,5,0,Margherita,large,thick
2024-12-05,02:56:32,60,5,0,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,60,5,1,Pepperoni,small,thin
2024-12-05,02:56:32,60,5,2,Margherita,medium,stuffed crust
2024-12-05,02:56:32,60,6,0,Veggie,large,thick
2024-12-05,02:56:32,60,6,0,Cheese,large,stuffed crust
2024-12-05,02:56:32,60,6,0,Supreme,medium,thick
2024-12-05,02:56:32,60,6,1,Cheese,small,thin
2024-12-05,02:56:32,60,6,1,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,60,6,1,Hawaiian,large,thick
2024-12-05,02:56:32,60,6,2,Hawaiian,medium,thick
2024-12-05,02:56:32,60,6,2,BBQ Chicken,large,thin
2024-12-05,02:56:32,60,6,2,Supreme,large,thick
2024-12-05,02:56:32,60,7,0,Cheese,large,stuffed crust
2024-12-05,02:56:32,60,7,0,Veggie,medium,thin
2024-12-05,02:56:32,60,7,0,Pepperoni,small,thick
2024-12-05,02:56:32,60,7,0,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,60,7,0,Hawaiian,medium,thin
2024-12-05,02:56:32,60,7,1,Cheese,large,thin
2024-12-05,02:56:32,60,7,1,Cheese,large,stuffed crust
2024-12-05,02:56:32,60,7,1,Margherita,large,stuffed crust
2024-12-05,02:56:32,60,7,2,Supreme,small,stuffed crust
2024-12-05,02:56:32,60,7,2,BBQ Chicken,medium,thin
2024-12-05,02:56:32,60,7,2,Margherita,medium,stuffed crust
2024-12-05,02:56:32,60,7,2,Hawaiian,small,thick
2024-12-05,02:56:32,60,7,2,Veggie,large,thin
2024-12-05,02:56:32,60,8,0,Supreme,medium,thin
2024-12-05,02:56:32,60,8,0,Veggie,large,thin
2024-12-05,02:56:32,60,8,0,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,60,8,0,Margherita,medium,stuffed crust
2024-12-05,02:56:32,60,8,0,Veggie,small,thick
2024-12-05,02:56:32,60,8,1,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,60,8,1,Margherita,large,stuffed crust
2024-12-05,02:56:32,60,8,1,Pepperoni,small,thin
2024-12-05,02:56:32,60,8,2,Cheese,small,thick
2024-12-05,02:56:32,60,9,0,Margherita,medium,thick
2024-12-05,02:56:32,60,9,0,Cheese,large,thick
2024-12-05,02:56:32,60,9,1,Veggie,large,thin
2024-12-05,02:56:32,60,9,1,Supreme,small,thick
2024-12-05,02:56:32,60,9,1,Margherita,medium,thin
2024-12-05,02:56:32,60,9,2,Pepperoni,small,thick
2024-12-05,02:56:32,60,9,2,Margherita,small,stuffed crust
2024-12-05,02:56:32,60,9,2,Hawaiian,medium,thin
2024-12-05,02:56:32,61,0,0,Margherita,small,stuffed crust
2024-12-05,02:56:32,61,0,0,Supreme,large,stuffed crust
2024-12-05,02:56:32,61,0,0,Veggie,small,stuffed crust
2024-12-05,02:56:32,61,0,0,Margherita,large,thick
2024-12-05,02:56:32,61,0,1,Margherita,large,stuffed crust
2024-12-05,02:56:32,61,0,1,Supreme,small,thick
2024-12-05,02:56:32,61,0,1,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,61,0,1,Meat Lovers,medium,thick
2024-12-05,02:56:32,61,0,1,Veggie,small,stuffed crust
2024-12-05,02:56:32,61,0,2,BBQ Chicken,medium,thin
2024-12-05,02:56:32,61,0,2,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,61,0,2,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,61,0,2,Pepperoni,medium,thick
2024-12-05,02:56:32,61,1,0,Margherita,small,thin
2024-12-05,02:56:32,61,1,0,Meat Lovers,small,thin
2024-12-05,02:56:32,61,1,0,Pepperoni,large,thin
2024-12-05,02:56:32,61,1,0,Supreme,small,thin
2024-12-05,02:56:32,61,1,1,Veggie,small,stuffed crust
2024-12-05,02:56:32,61,1,1,Margherita,small,thick
2024-12-05,02:56:32,61,1,1,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,61,1,1,BBQ Chicken,small,thin
2024-12-05,02:56:32,61,1,1,Supreme,small,thick
2024-12-05,02:56:32,61,1,2,Supreme,small,stuffed crust
2024-12-05,02:56:32,61,2,0,Supreme,large,stuffed crust
2024-12-05,02:56:32,61,2,0,Cheese,small,thin
2024-12-05,02:56:32,61,2,0,BBQ Chicken,medium,thin
2024-12-05,02:56:32,61,2,0,Pepperoni,large,thick
2024-12-05,02:56:32,61,2,1,Meat Lovers,large,thick
2024-12-05,02:56:32,61,2,1,Pepperoni,medium,thin
2024-12-05,02:56:32,61,2,1,Cheese,medium,thin
2024-12-05,02:56:32,61,2,1,Veggie,large,stuffed crust
2024-12-05,02:56:32,61,2,1,Supreme,medium,stuffed crust
2024-12-05,02:56:32,61,2,2,Margherita,small,thick
2024-12-05,02:56:32,61,2,2,Veggie,small,stuffed crust
2024-12-05,02:56:32,61,2,2,BBQ Chicken,medium,thin
2024-12-05,02:56:32,61,2,2,Pepperoni,small,thick
2024-12-05,02:56:32,61,2,2,Supreme,small,thin
2024-12-05,02:56:32,61,3,0,Hawaiian,medium,thin
2024-12-05,02:56:32,61,3,1,Meat Lovers,medium,thick
2024-12-05,02:56:32,61,3,1,BBQ Chicken,large,thick
2024-12-05,02:56:32,61,3,1,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,61,3,2,Hawaiian,small,thick
2024-12-05,02:56:32,61,3,2,Meat Lovers,small,thin
2024-12-05,02:56:32,61,3,2,Margherita,small,thin
2024-12-05,02:56:32,61,4,0,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,61,4,0,Cheese,large,stuffed crust
2024-12-05,02:56:32,61,4,0,Supreme,medium,thin
2024-12-05,02:56:32,61,4,1,Supreme,medium,thin
2024-12-05,02:56:32,61,4,1,BBQ Chicken,large,thin
2024-12-05,02:56:32,61,4,1,Hawaiian,medium,thin
2024-12-05,02:56:32,61,4,2,Veggie,large,stuffed crust
2024-12-05,02:56:32,61,4,2,Hawaiian,small,thick
2024-12-05,02:56:32,61,4,2,Meat Lovers,large,stuffed crust
2024-12-05,02:56:32,61,4,2,Margherita,small,stuffed crust
2024-12-05,02:56:32,61,5,0,Veggie,medium,stuffed crust
2024-12-05,02:56:32,61,5,0,Pepperoni,small,thick
2024-12-05,02:56:32,61,5,0,Hawaiian,small,thin
2024-12-05,02:56:32,61,5,0,Margherita,large,thick
2024-12-05,02:56:32,61,5,1,Veggie,medium,thin
2024-12-05,02:56:32,61,5,1,Cheese,small,stuffed crust
2024-12-05,02:56:32,61,5,1,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,61,5,2,Hawaiian,large,thin
2024-12-05,02:56:32,61,5,2,Cheese,medium,thick
2024-12-05,02:56:32,61,5,2,Hawaiian,medium,thin
2024-12-05,02:56:32,61,6,0,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,61,6,0,Margherita,medium,thick
2024-12-05,02:56:32,61,6,1,Margherita,large,stuffed crust
2024-12-05,02:56:32,61,6,1,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,61,6,1,Meat Lovers,medium,thin
2024-12-05,02:56:32,61,6,1,Pepperoni,medium,thick
2024-12-05,02:56:32,61,6,1,Supreme,large,stuffed crust
2024-12-05,02:56:32,61,6,2,Cheese,small,thin
2024-12-05,02:56:32,61,6,2,BBQ Chicken,medium,thick
2024-12-05,02:56:32,61,6,2,Veggie,small,thick
2024-12-05,02:56:32,61,7,0,Veggie,medium,thin
2024-12-05,02:56:32,61,7,0,BBQ Chicken,medium,thick
2024-12-05,02:56:32,61,7,0,Hawaiian,medium,thin
2024-12-05,02:56:32,61,7,0,Veggie,large,thick
2024-12-05,02:56:32,61,7,0,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,61,7,1,Margherita,medium,stuffed crust
2024-12-05,02:56:32,61,7,1,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,61,7,1,Margherita,medium,thin
2024-12-05,02:56:32,61,7,1,Cheese,large,stuffed crust
2024-12-05,02:56:32,61,7,2,Cheese,medium,thin
2024-12-05,02:56:32,61,7,2,Meat Lovers,medium,thick
2024-12-05,02:56:32,61,7,2,Margherita,small,stuffed crust
2024-12-05,02:56:32,61,8,0,Margherita,medium,thick
2024-12-05,02:56:32,61,8,0,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,61,8,0,Meat Lovers,large,thin
2024-12-05,02:56:32,61,8,0,Margherita,medium,thick
2024-12-05,02:56:32,61,8,0,Veggie,medium,thin
2024-12-05,02:56:32,61,8,1,Hawaiian,large,thick
2024-12-05,02:56:32,61,8,1,Veggie,medium,thick
2024-12-05,02:56:32,61,8,2,Pepperoni,large,thin
2024-12-05,02:56:32,61,8,2,Margherita,medium,thick
2024-12-05,02:56:32,61,8,2,Margherita,small,thick
2024-12-05,02:56:32,61,9,0,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,61,9,1,Supreme,small,thick
2024-12-05,02:56:32,61,9,1,Supreme,large,thick
2024-12-05,02:56:32,61,9,1,Hawaiian,large,thick
2024-12-05,02:56:32,61,9,1,BBQ Chicken,small,thin
2024-12-05,02:56:32,61,9,1,Supreme,medium,thin
2024-12-05,02:56:32,61,9,2,Cheese,small,stuffed crust
2024-12-05,02:56:32,61,9,2,Cheese,small,thick
2024-12-05,02:56:32,61,9,2,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,62,0,0,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,62,0,0,Margherita,small,thick
2024-12-05,02:56:32,62,0,1,Cheese,medium,stuffed crust
2024-12-05,02:56:32,62,0,1,Pepperoni,small,thick
2024-12-05,02:56:32,62,0,1,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,62,0,1,Cheese,medium,stuffed crust
2024-12-05,02:56:32,62,0,2,Veggie,small,thick
2024-12-05,02:56:32,62,1,0,Margherita,medium,thin
2024-12-05,02:56:32,62,1,1,Veggie,medium,stuffed crust
2024-12-05,02:56:32,62,1,2,Hawaiian,small,thick
2024-12-05,02:56:32,62,1,2,Pepperoni,small,thin
2024-12-05,02:56:32,62,1,2,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,62,1,2,Margherita,medium,thin
2024-12-05,02:56:32,62,2,0,Margherita,large,thick
2024-12-05,02:56:32,62,2,0,Supreme,medium,thin
2024-12-05,02:56:32,62,2,0,Supreme,small,thick
2024-12-05,02:56:32,62,2,0,Cheese,medium,thin
2024-12-05,02:56:32,62,2,0,Margherita,small,thick
2024-12-05,02:56:32,62,2,1,Supreme,small,stuffed crust
2024-12-05,02:56:32,62,2,1,Veggie,large,stuffed crust
2024-12-05,02:56:32,62,2,1,Pepperoni,small,thick
2024-12-05,02:56:32,62,2,1,Cheese,medium,thin
2024-12-05,02:56:32,62,2,1,Veggie,small,thin
2024-12-05,02:56:32,62,2,2,Cheese,large,thin
2024-12-05,02:56:32,62,2,2,Supreme,large,thin
2024-12-05,02:56:32,62,2,2,Margherita,large,stuffed crust
2024-12-05,02:56:32,62,3,0,Pepperoni,large,thick
2024-12-05,02:56:32,62,3,0,Cheese,small,thick
2024-12-05,02:56:32,62,3,0,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,62,3,0,BBQ Chicken,large,thin
2024-12-05,02:56:32,62,3,1,Hawaiian,small,thick
2024-12-05,02:56:32,62,3,2,Hawaiian,small,thin
2024-12-05,02:56:32,62,3,2,Veggie,small,thick
2024-12-05,02:56:32,62,3,2,Supreme,small,stuffed crust
2024-12-05,02:56:32,62,4,0,Cheese,large,thin
2024-12-05,02:56:32,62,4,0,Margherita,large,stuffed crust
2024-12-05,02:56:32,62,4,1,Meat Lovers,large,thick
2024-12-05,02:56:32,62,4,1,Cheese,medium,stuffed crust
2024-12-05,02:56:32,62,4,1,Veggie,small,stuffed crust
2024-12-05,02:56:32,62,4,1,Hawaiian,medium,thick
2024-12-05,02:56:32,62,4,1,Hawaiian,large,thick
2024-12-05,02:56:32,62,4,2,Meat Lovers,medium,thin
2024-12-05,02:56:32,62,4,2,Cheese,medium,thin
2024-12-05,02:56:32,62,5,0,Margherita,medium,thin
2024-12-05,02:56:32,62,5,0,Meat Lovers,medium,thick
2024-12-05,02:56:32,62,5,0,Cheese,small,thin
2024-12-05,02:56:32,62,5,1,Cheese,large,thin
2024-12-05,02:56:32,62,5,1,Veggie,medium,thin
2024-12-05,02:56:32,62,5,2,Pepperoni,small,thick
2024-12-05,02:56:32,62,5,2,Veggie,large,stuffed crust
2024-12-05,02:56:32,62,6,0,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,62,6,1,Cheese,small,thin
2024-12-05,02:56:32,62,6,2,Pepperoni,medium,thin
2024-12-05,02:56:32,62,6,2,Hawaiian,small,thin
2024-12-05,02:56:32,62,6,2,Cheese,large,thick
2024-12-05,02:56:32,62,7,0,BBQ Chicken,medium,thick
2024-12-05,02:56:32,62,7,0,Supreme,small,thick
2024-12-05,02:56:32,62,7,1,Meat Lovers,small,thin
2024-12-05,02:56:32,62,7,1,Meat Lovers,small,thin
2024-12-05,02:56:32,62,7,1,Margherita,medium,thick
2024-12-05,02:56:32,62,7,1,Pepperoni,small,thin
2024-12-05,02:56:32,62,7,2,Veggie,large,thick
2024-12-05,02:56:32,62,8,0,Margherita,small,thin
2024-12-05,02:56:32,62,8,0,Hawaiian,large,thin
2024-12-05,02:56:32,62,8,0,Veggie,large,thick
2024-12-05,02:56:32,62,8,1,Hawaiian,small,thick
2024-12-05,02:56:32,62,8,1,Meat Lovers,medium,stuffed crust
2024-12-05,02:56:32,62,8,1,Hawaiian,medium,thin
2024-12-05,02:56:32,62,8,1,Margherita,small,thick
2024-12-05,02:56:32,62,8,2,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,62,8,2,Pepperoni,large,thick
2024-12-05,02:56:32,62,8,2,Veggie,medium,thick
2024-12-05,02:56:32,62,9,0,Cheese,medium,thick
2024-12-05,02:56:32,62,9,0,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,62,9,0,BBQ Chicken,small,thin
2024-12-05,02:56:32,62,9,0,BBQ Chicken,small,thin
2024-12-05,02:56:32,62,9,0,Margherita,small,stuffed crust
2024-12-05,02:56:32,62,9,1,Pepperoni,medium,thick
2024-12-05,02:56:32,62,9,1,Cheese,small,thick
2024-12-05,02:56:32,62,9,1,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,62,9,1,Pepperoni,medium,thin
2024-12-05,02:56:32,62,9,2,Meat Lovers,large,thin
2024-12-05,02:56:32,62,9,2,Pepperoni,medium,thin
2024-12-05,02:56:32,62,9,2,Pepperoni,medium,thick
2024-12-05,02:56:32,62,9,2,Supreme,medium,thick
2024-12-05,02:56:32,63,0,0,Meat Lovers,small,thick
2024-12-05,02:56:32,63,0,0,BBQ Chicken,medium,stuffed crust
2024-12-05,02:56:32,63,0,0,Cheese,small,stuffed crust
2024-12-05,02:56:32,63,0,0,Supreme,small,thin
2024-12-05,02:56:32,63,0,1,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,63,0,1,Cheese,large,thin
2024-12-05,02:56:32,63,0,1,Pepperoni,small,thin
2024-12-05,02:56:32,63,0,1,Margherita,small,stuffed crust
2024-12-05,02:56:32,63,0,2,Pepperoni,medium,thick
2024-12-05,02:56:32,63,0,2,Margherita,large,stuffed crust
2024-12-05,02:56:32,63,1,0,Meat Lovers,large,thick
2024-12-05,02:56:32,63,1,0,Cheese,medium,thin
2024-12-05,02:56:32,63,1,0,Margherita,medium,thick
2024-12-05,02:56:32,63,1,1,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,63,1,2,BBQ Chicken,medium,thin
2024-12-05,02:56:32,63,1,2,Hawaiian,large,thick
2024-12-05,02:56:32,63,1,2,Pepperoni,large,thin
2024-12-05,02:56:32,63,1,2,Supreme,medium,stuffed crust
2024-12-05,02:56:32,63,1,2,Margherita,large,thin
2024-12-05,02:56:32,63,2,0,Hawaiian,large,thin
2024-12-05,02:56:32,63,2,1,BBQ Chicken,large,stuffed crust
2024-12-05,02:56:32,63,2,1,Veggie,small,thick
2024-12-05,02:56:32,63,2,1,Supreme,medium,stuffed crust
2024-12-05,02:56:32,63,2,2,Supreme,large,thin
2024-12-05,02:56:32,63,2,2,Cheese,medium,stuffed crust
2024-12-05,02:56:32,63,2,2,Veggie,small,thick
2024-12-05,02:56:32,63,3,0,Meat Lovers,large,thick
2024-12-05,02:56:32,63,3,0,Pepperoni,small,stuffed crust
2024-12-05,02:56:32,63,3,0,Margherita,small,stuffed crust
2024-12-05,02:56:32,63,3,0,Hawaiian,large,thick
2024-12-05,02:56:32,63,3,0,Supreme,large,thick
2024-12-05,02:56:32,63,3,1,Margherita,medium,thin
2024-12-05,02:56:32,63,3,1,Pepperoni,medium,thin
2024-12-05,02:56:32,63,3,2,Cheese,large,stuffed crust
2024-12-05,02:56:32,63,3,2,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,63,3,2,Cheese,medium,thin
2024-12-05,02:56:32,63,4,0,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,63,4,0,Supreme,small,thin
2024-12-05,02:56:32,63,4,0,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,63,4,1,Supreme,small,thin
2024-12-05,02:56:32,63,4,2,Meat Lovers,medium,thin
2024-12-05,02:56:32,63,4,2,Pepperoni,large,thick
2024-12-05,02:56:32,63,4,2,Veggie,small,stuffed crust
2024-12-05,02:56:32,63,5,0,BBQ Chicken,medium,thick
2024-12-05,02:56:32,63,5,0,Veggie,small,thick
2024-12-05,02:56:32,63,5,1,Veggie,medium,stuffed crust
2024-12-05,02:56:32,63,5,1,Meat Lovers,large,thick
2024-12-05,02:56:32,63,5,2,BBQ Chicken,large,thin
2024-12-05,02:56:32,63,5,2,Hawaiian,large,thick
2024-12-05,02:56:32,63,5,2,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,63,5,2,Veggie,small,stuffed crust
2024-12-05,02:56:32,63,5,2,Supreme,large,thin
2024-12-05,02:56:32,63,6,0,Margherita,large,stuffed crust
2024-12-05,02:56:32,63,6,1,Supreme,small,thin
2024-12-05,02:56:32,63,6,1,Margherita,small,stuffed crust
2024-12-05,02:56:32,63,6,1,Margherita,medium,stuffed crust
2024-12-05,02:56:32,63,6,2,Pepperoni,medium,thick
2024-12-05,02:56:32,63,6,2,Cheese,small,stuffed crust
2024-12-05,02:56:32,63,6,2,Cheese,medium,thick
2024-12-05,02:56:32,63,7,0,Meat Lovers,small,thick
2024-12-05,02:56:32,63,7,1,Meat Lovers,small,thin
2024-12-05,02:56:32,63,7,1,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,63,7,2,Margherita,large,stuffed crust
2024-12-05,02:56:32,63,7,2,Veggie,medium,thick
2024-12-05,02:56:32,63,7,2,Hawaiian,large,thick
2024-12-05,02:56:32,63,7,2,Cheese,small,thin
2024-12-05,02:56:32,63,8,0,Cheese,large,thin
2024-12-05,02:56:32,63,8,0,Supreme,medium,stuffed crust
2024-12-05,02:56:32,63,8,1,Margherita,medium,thin
2024-12-05,02:56:32,63,8,1,Supreme,small,stuffed crust
2024-12-05,02:56:32,63,8,2,Pepperoni,small,stuffed crust
2024-12-05,02:56:32,63,8,2,Veggie,small,stuffed crust
2024-12-05,02:56:32,63,8,2,BBQ Chicken,medium,thick
2024-12-05,02:56:32,63,9,0,Supreme,small,stuffed crust
2024-12-05,02:56:32,63,9,1,Margherita,small,thin
2024-12-05,02:56:32,63,9,1,Meat Lovers,large,thin
2024-12-05,02:56:32,63,9,1,Supreme,medium,thin
2024-12-05,02:56:32,63,9,1,Supreme,large,thick
2024-12-05,02:56:32,63,9,2,Veggie,small,thick
2024-12-05,02:56:32,63,9,2,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,64,0,0,Meat Lovers,large,stuffed crust
2024-12-05,02:56:32,64,0,1,Veggie,large,thin
2024-12-05,02:56:32,64,0,1,Supreme,medium,thin
2024-12-05,02:56:32,64,0,1,Margherita,medium,thick
2024-12-05,02:56:32,64,0,2,Meat Lovers,large,thin
2024-12-05,02:56:32,64,0,2,Cheese,large,thin
2024-12-05,02:56:32,64,0,2,Margherita,small,thin
2024-12-05,02:56:32,64,0,2,Margherita,small,thin
2024-12-05,02:56:32,64,0,2,Pepperoni,small,thin
2024-12-05,02:56:32,64,1,0,Supreme,large,thin
2024-12-05,02:56:32,64,1,0,Veggie,medium,stuffed crust
2024-12-05,02:56:32,64,1,0,Margherita,medium,stuffed crust
2024-12-05,02:56:32,64,1,1,Margherita,large,thin
2024-12-05,02:56:32,64,1,2,Hawaiian,small,thick
2024-12-05,02:56:32,64,1,2,Pepperoni,small,thick
2024-12-05,02:56:32,64,1,2,Hawaiian,small,stuffed crust
2024-12-05,02:56:32,64,1,2,Hawaiian,large,stuffed crust
2024-12-05,02:56:32,64,2,0,Pepperoni,small,thin
2024-12-05,02:56:32,64,2,1,Meat Lovers,medium,thin
2024-12-05,02:56:32,64,2,1,Pepperoni,small,thick
2024-12-05,02:56:32,64,2,1,BBQ Chicken,large,thick
2024-12-05,02:56:32,64,2,1,Hawaiian,large,thin
2024-12-05,02:56:32,64,2,1,Hawaiian,medium,stuffed crust
2024-12-05,02:56:32,64,2,2,Cheese,medium,thin
2024-12-05,02:56:32,64,2,2,Margherita,medium,thick
2024-12-05,02:56:32,64,2,2,Hawaiian,large,thin
2024-12-05,02:56:32,64,3,0,Margherita,small,stuffed crust
2024-12-05,02:56:32,64,3,0,Cheese,small,thin
2024-12-05,02:56:32,64,3,0,Pepperoni,medium,thin
2024-12-05,02:56:32,64,3,0,Hawaiian,large,thin
2024-12-05,02:56:32,64,3,0,Veggie,small,thin
2024-12-05,02:56:32,64,3,1,Cheese,medium,thin
2024-12-05,02:56:32,64,3,1,Veggie,medium,thick
2024-12-05,02:56:32,64,3,1,Hawaiian,large,thin
2024-12-05,02:56:32,64,3,1,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,64,3,1,Meat Lovers,medium,thick
2024-12-05,02:56:32,64,3,2,Pepperoni,large,thick
2024-12-05,02:56:32,64,4,0,Margherita,large,thick
2024-12-05,02:56:32,64,4,1,Cheese,large,thin
2024-12-05,02:56:32,64,4,2,Meat Lovers,large,stuffed crust
2024-12-05,02:56:32,64,5,0,Margherita,small,stuffed crust
2024-12-05,02:56:32,64,5,0,Cheese,small,thin
2024-12-05,02:56:32,64,5,1,Pepperoni,small,thick
2024-12-05,02:56:32,64,5,1,Margherita,large,thick
2024-12-05,02:56:32,64,5,2,Hawaiian,small,thin
2024-12-05,02:56:32,64,5,2,Veggie,medium,thick
2024-12-05,02:56:32,64,6,0,Supreme,medium,stuffed crust
2024-12-05,02:56:32,64,6,0,Pepperoni,large,stuffed crust
2024-12-05,02:56:32,64,6,0,Margherita,small,thick
2024-12-05,02:56:32,64,6,1,Veggie,medium,thin
2024-12-05,02:56:32,64,6,1,Veggie,medium,thick
2024-12-05,02:56:32,64,6,1,Cheese,medium,thin
2024-12-05,02:56:32,64,6,1,Pepperoni,large,thick
2024-12-05,02:56:32,64,6,2,Veggie,large,stuffed crust
2024-12-05,02:56:32,64,6,2,Margherita,medium,thick
2024-12-05,02:56:32,64,6,2,BBQ Chicken,medium,thin
2024-12-05,02:56:32,64,6,2,Meat Lovers,small,thick
2024-12-05,02:56:32,64,7,0,Meat Lovers,small,stuffed crust
2024-12-05,02:56:32,64,7,1,Supreme,medium,stuffed crust
2024-12-05,02:56:32,64,7,1,Margherita,small,thin
2024-12-05,02:56:32,64,7,2,Pepperoni,small,stuffed crust
2024-12-05,02:56:32,64,7,2,Margherita,small,thin
2024-12-05,02:56:32,64,7,2,Cheese,medium,thin
2024-12-05,02:56:32,64,7,2,Margherita,small,thin
2024-12-05,02:56:32,64,8,0,Pepperoni,large,thin
2024-12-05,02:56:32,64,8,0,Cheese,medium,thin
2024-12-05,02:56:32,64,8,0,Supreme,medium,thick
2024-12-05,02:56:32,64,8,0,Meat Lovers,medium,thick
2024-12-05,02:56:32,64,8,0,BBQ Chicken,small,thin
2024-12-05,02:56:32,64,8,1,Supreme,large,thin
2024-12-05,02:56:32,64,8,1,Pepperoni,medium,stuffed crust
2024-12-05,02:56:32,64,8,2,Veggie,medium,thin
2024-12-05,02:56:32,64,8,2,Pepperoni,large,thin
2024-12-05,02:56:32,64,8,2,Pepperoni,medium,thick
2024-12-05,02:56:32,64,8,2,Hawaiian,small,thin
2024-12-05,02:56:32,64,9,0,Supreme,small,thin
2024-12-05,02:56:32,64,9,0,Supreme,medium,thin
2024-12-05,02:56:32,64,9,0,Cheese,medium,thick
2024-12-05,02:56:32,64,9,0,Pepperoni,small,stuffed crust
2024-12-05,02:56:32,64,9,0,Margherita,medium,thin
2024-12-05,02:56:32,64,9,1,Cheese,large,thick
2024-12-05,02:56:32,64,9,1,BBQ Chicken,small,thin
2024-12-05,02:56:32,64,9,1,Cheese,medium,thin
2024-12-05,02:56:32,64,9,1,Margherita,medium,thin
2024-12-05,02:56:32,64,9,1,Supreme,medium,stuffed crust
2024-12-05,02:56:32,64,9,2,BBQ Chicken,small,stuffed crust
2024-12-05,02:56:32,64,9,2,Supreme,large,stuffed crust
2024-12-05,02:56:32,64,9,2,Cheese,large,thin
2024-12-05,02:56:32,64,9,2,Supreme,large,thick
2024-12-05,02:56:32,64,9,2,Pepperoni,large,thick
2024-12-05,02:56:32,65,0,0,BBQ Chicken,large,thin
2024-12-05,02:56:32,65,0,1,Cheese,small,thick
